id_pedido,data_registro,cliente_nome,filial_origem,tipo_veiculo,valor_frete,distancia_km,tempo_estimado_horas,tempo_realizado_horas,status_pedido,motivo_ocorrencia,custo_combustivel
PED-100176,2026-03-06 00:39:00,Cliente 71,Filial Campo Largo,Médio,6490.1,167.5,7.9,7.144051082306234,Entregue,,2456.86
PED-100177,2026-03-15 10:43:00,Cliente 119,Filial Curitiba - HQ,Pesado (Tratocaminhão),5993.0,550.8,33.4,31.03019771525501,Entregue,,393.53
PED-100178,2026-01-29 12:11:00,Cliente 100,Filial São Paulo,Leve (VUC),6342.03,230.3,7.7,17.884203799729463,Atrasado,Trânsito Intenso,1986.57
PED-100179,2026-04-05 13:01:00,Cliente 41,Filial Campo Largo,Médio,2435.99,238.6,19.7,17.474954453238944,Entregue,,1992.38
PED-100180,2026-02-04 22:16:00,Cliente 4,Filial São Paulo,Pesado (Tratocaminhão),3762.46,128.6,15.5,14.394929045569013,Entregue,,710.87
PED-100181,2026-03-31 07:28:00,Cliente 88,Filial Campo Largo,Semipesado,3714.4,524.1,33.4,30.48636988815977,Entregue,,2173.75
PED-100182,2026-06-03 09:25:00,Cliente 84,Filial Paranaguá,Leve (VUC),7466.98,99.9,37.8,36.243105016532986,Entregue,,2175.14
PED-100183,2026-04-25 08:06:00,Cliente 46,Filial Campo Largo,Semipesado,7144.25,1092.7,8.9,12.525441896625358,Atrasado,Clima Adverso,1180.09
PED-100184,2026-02-27 20:49:00,Cliente 88,Filial São Paulo,Pesado (Tratocaminhão),4689.4,543.0,39.2,38.856120369652764,Entregue,,1553.45
PED-100185,2026-03-16 23:35:00,Cliente 7,Filial São Paulo,Médio,1465.81,1007.9,1.3,3.7730680695867376,Atrasado,Clima Adverso,2531.74
PED-100186,2026-01-21 03:09:00,Cliente 77,Filial Paranaguá,Médio,2310.17,1175.6,25.9,26.864031354364723,Entregue,,1664.83
PED-100187,2026-04-11 08:23:00,Cliente 136,Filial São Paulo,Pesado (Tratocaminhão),3046.33,816.6,25.3,24.125410810537222,Entregue,,1930.84
PED-100188,2026-04-09 15:35:00,Cliente 141,Filial Paranaguá,Semipesado,6612.48,1082.8,30.3,30.33404355660409,Entregue,,1355.76
PED-100189,2026-04-06 23:22:00,Cliente 93,Filial Paranaguá,Médio,1694.43,171.1,12.3,22.972414890199175,Atrasado,Atraso no Carregamento,618.88
PED-100190,2026-02-06 11:48:00,Cliente 20,Filial São Paulo,Leve (VUC),2038.23,997.7,1.5,10.128561548999539,Atrasado,Clima Adverso,2994.59
PED-100191,2026-01-13 22:24:00,Cliente 78,Filial Curitiba - HQ,Semipesado,2945.69,332.7,22.4,19.957187308361586,Entregue,,1688.3
PED-100192,2026-04-09 08:29:00,Cliente 27,Filial São Paulo,Semipesado,6988.37,572.4,4.4,13.792745031551632,Atrasado,Endereço Não Encontrado,1142.05
PED-100193,2026-01-17 16:19:00,Cliente 120,Filial São Paulo,Leve (VUC),4026.68,779.4,42.9,41.889113103464574,Entregue,,2198.6
PED-100194,2026-04-22 21:12:00,Cliente 25,Filial Campo Largo,Pesado (Tratocaminhão),5027.85,1085.2,9.2,7.882913208381716,Entregue,,1938.3
PED-100195,2026-01-19 16:35:00,Cliente 52,Filial São Paulo,Médio,0.0,1094.1,21.0,,Cancelado,Avarias no Veículo,852.14
PED-100196,2026-05-20 08:18:00,Cliente 21,Filial Campo Largo,Semipesado,1819.65,119.6,21.4,18.458310036164217,Entregue,,2655.39
PED-100197,2026-03-17 08:06:00,Cliente 18,Filial Campo Largo,Médio,2059.6,443.8,27.0,24.815567831625124,Entregue,,398.53
PED-100198,2026-01-28 13:30:00,Cliente 39,Filial São Paulo,Médio,6118.7,953.9,37.8,35.64423998772389,Entregue,,1895.96
PED-100199,2026-05-08 19:18:00,Cliente 15,Filial Paranaguá,Semipesado,0.0,846.8,23.2,,Cancelado,Cancelado pelo Cliente,1538.09
PED-100200,2026-04-21 15:52:00,Cliente 53,Filial Curitiba - HQ,Pesado (Tratocaminhão),3951.53,41.4,2.2,7.434481961856299,Atrasado,Atraso no Carregamento,1090.96
PED-100201,2026-03-10 02:11:00,Cliente 38,Filial São Paulo,Semipesado,2998.96,545.4,37.2,38.12682957219718,Entregue,,2513.86
PED-100202,2026-01-25 19:58:00,Cliente 52,Filial São Paulo,Pesado (Tratocaminhão),6154.85,996.8,4.9,5.583562642919021,Entregue,,2037.58
PED-100203,2026-02-22 22:15:00,Cliente 72,Filial Paranaguá,Leve (VUC),0.0,887.8,31.2,,Cancelado,Erro de Carga,2326.6
PED-100204,2026-02-26 06:44:00,Cliente 28,Filial Campo Largo,Pesado (Tratocaminhão),786.12,500.1,38.8,38.13569543928701,Entregue,,1361.04
PED-100205,2026-02-11 06:13:00,Cliente 144,Filial Paranaguá,Pesado (Tratocaminhão),2955.19,884.8,14.3,13.945623004050274,Entregue,,2838.72
PED-100206,2026-05-02 04:34:00,Cliente 118,Filial Paranaguá,Semipesado,0.0,665.9,22.1,,Cancelado,Avarias no Veículo,1165.23
PED-100207,2026-03-16 17:46:00,Cliente 144,Filial Campo Largo,Médio,4515.76,1096.0,1.7,1.0,Entregue,,1686.93
PED-100208,2026-03-17 08:09:00,Cliente 35,Filial São Paulo,Médio,7346.47,708.7,38.8,50.50305479735216,Atrasado,Problema Mecânico,2814.22
PED-100209,2026-05-25 05:06:00,Cliente 145,Filial Paranaguá,Pesado (Tratocaminhão),0.0,486.9,34.1,,Cancelado,Avarias no Veículo,432.93
PED-100210,2026-05-21 07:41:00,Cliente 99,Filial Paranaguá,Pesado (Tratocaminhão),918.17,1036.9,11.9,8.989355905866278,Entregue,,504.67
PED-100211,2026-05-17 17:26:00,Cliente 52,Filial São Paulo,Semipesado,5580.38,69.3,19.3,18.838899469650165,Entregue,,2983.73
PED-100212,2026-05-02 01:04:00,Cliente 140,Filial São Paulo,Pesado (Tratocaminhão),2854.29,1081.6,33.7,32.7624947459459,Entregue,,2919.9
PED-100213,2026-01-29 04:37:00,Cliente 83,Filial Curitiba - HQ,Semipesado,5274.58,838.7,17.8,23.52625745344673,Atrasado,Problema Mecânico,2360.76
PED-100214,2026-03-24 07:47:00,Cliente 48,Filial Paranaguá,Leve (VUC),0.0,1129.3,8.6,,Cancelado,Avarias no Veículo,1555.73
PED-100215,2026-04-19 00:21:00,Cliente 22,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,308.1,25.4,,Cancelado,Erro de Carga,1616.97
PED-100216,2026-05-25 06:24:00,Cliente 123,Filial Campo Largo,Leve (VUC),6470.65,837.0,35.0,32.17633437762374,Entregue,,920.2
PED-100217,2026-02-14 03:35:00,Cliente 127,Filial São Paulo,Pesado (Tratocaminhão),5460.83,973.3,16.1,13.60197838990361,Entregue,,1411.65
PED-100218,2026-03-11 18:43:00,Cliente 52,Filial São Paulo,Pesado (Tratocaminhão),0.0,845.5,6.7,,Cancelado,Erro de Carga,1407.78
PED-100219,2026-04-01 09:25:00,Cliente 79,Filial Curitiba - HQ,Leve (VUC),2471.23,260.3,40.0,39.300719359607484,Entregue,,301.05
PED-100220,2026-01-19 06:02:00,Cliente 129,Filial Paranaguá,Leve (VUC),2936.89,338.0,12.9,11.488024024183677,Entregue,,1468.84
PED-100221,2026-05-21 17:27:00,Cliente 66,Filial Campo Largo,Semipesado,4853.66,684.4,25.1,23.627654090996092,Entregue,,1543.42
PED-100222,2026-05-06 19:27:00,Cliente 64,Filial Paranaguá,Semipesado,7265.25,541.6,33.5,31.46486552987338,Entregue,,2064.19
PED-100223,2026-03-02 08:38:00,Cliente 8,Filial Paranaguá,Leve (VUC),3101.07,884.8,15.9,14.308532778974577,Entregue,,1646.07
PED-100224,2026-01-01 02:12:00,Cliente 25,Filial Curitiba - HQ,Pesado (Tratocaminhão),726.06,460.6,31.5,30.533863976150702,Entregue,,2612.71
PED-100225,2026-04-02 16:24:00,Cliente 94,Filial Paranaguá,Semipesado,3621.22,1032.8,22.6,23.479313797298232,Entregue,,1229.17
PED-100226,2026-02-25 00:37:00,Cliente 15,Filial Curitiba - HQ,Pesado (Tratocaminhão),4307.51,524.0,27.8,26.019886466563776,Entregue,,1347.21
PED-100227,2026-04-27 05:57:00,Cliente 122,Filial São Paulo,Médio,0.0,57.6,28.8,,Cancelado,Cancelado pelo Cliente,1800.15
PED-100228,2026-02-13 12:31:00,Cliente 75,Filial São Paulo,Semipesado,5600.2,30.7,39.7,39.64324195693743,Entregue,,767.62
PED-100229,2026-03-02 14:20:00,Cliente 104,Filial São Paulo,Semipesado,7252.64,779.6,31.8,29.13047295818094,Entregue,,1301.79
PED-100230,2026-03-21 21:20:00,Cliente 38,Filial Campo Largo,Semipesado,5978.78,653.3,13.4,10.550574678213454,Entregue,,2121.27
PED-100231,2026-05-27 19:56:00,Cliente 115,Filial Campo Largo,Médio,2590.4,655.9,3.8,1.8860056934369145,Entregue,,1353.06
PED-100232,2026-05-26 14:40:00,Cliente 39,Filial Paranaguá,Leve (VUC),4989.66,950.1,1.1,1.8725444048521185,Entregue,,2738.53
PED-100233,2026-02-18 13:14:00,Cliente 108,Filial Curitiba - HQ,Pesado (Tratocaminhão),5205.69,457.1,43.5,44.40583444901494,Entregue,,1922.84
PED-100234,2026-06-08 00:52:00,Cliente 17,Filial Paranaguá,Médio,7486.14,1194.6,45.3,52.095950027991,Atrasado,Clima Adverso,630.55
PED-100235,2026-02-23 21:02:00,Cliente 135,Filial São Paulo,Leve (VUC),0.0,1135.2,5.4,,Cancelado,Cancelado pelo Cliente,1564.84
PED-100236,2026-05-24 22:56:00,Cliente 118,Filial Paranaguá,Semipesado,1839.28,25.4,23.9,21.167569516472007,Entregue,,2341.38
PED-100237,2026-01-12 09:31:00,Cliente 39,Filial Paranaguá,Leve (VUC),1588.6,1075.9,8.1,6.605833980028322,Entregue,,2001.37
PED-100238,2026-01-16 07:37:00,Cliente 35,Filial Paranaguá,Leve (VUC),4623.42,819.9,45.6,43.163501086993996,Entregue,,2678.74
PED-100239,2026-06-01 20:07:00,Cliente 51,Filial São Paulo,Leve (VUC),1447.11,607.5,12.6,12.32120650241123,Entregue,,2299.95
PED-100240,2026-05-02 03:25:00,Cliente 47,Filial Curitiba - HQ,Pesado (Tratocaminhão),5092.05,703.5,24.6,25.490543986195874,Entregue,,372.52
PED-100241,2026-05-16 17:27:00,Cliente 36,Filial Paranaguá,Leve (VUC),6126.42,1011.8,8.8,6.126997487109493,Entregue,,515.04
PED-100242,2026-04-11 08:35:00,Cliente 64,Filial São Paulo,Leve (VUC),3529.55,1141.7,16.6,16.726277501404272,Entregue,,2019.3
PED-100243,2026-06-04 21:16:00,Cliente 95,Filial Campo Largo,Leve (VUC),4424.8,676.8,13.5,11.58605458023508,Entregue,,867.54
PED-100244,2026-06-06 12:45:00,Cliente 105,Filial Curitiba - HQ,Leve (VUC),0.0,225.7,23.3,,Cancelado,Erro de Carga,1845.94
PED-100245,2026-02-04 05:17:00,Cliente 13,Filial São Paulo,Médio,4486.96,771.3,20.7,18.383711285645855,Entregue,,2418.21
PED-100246,2026-04-25 04:46:00,Cliente 146,Filial Paranaguá,Médio,1960.24,100.7,16.5,17.014782482511432,Entregue,,1815.41
PED-100247,2026-06-02 01:09:00,Cliente 149,Filial São Paulo,Leve (VUC),2902.36,765.8,6.0,9.045303741773402,Atrasado,Problema Mecânico,1363.37
PED-100248,2026-02-25 17:58:00,Cliente 112,Filial Curitiba - HQ,Leve (VUC),4208.92,972.2,23.8,21.772277388205662,Entregue,,2009.56
PED-100249,2026-04-19 04:54:00,Cliente 65,Filial Paranaguá,Leve (VUC),1584.28,430.5,41.0,41.84302302121373,Entregue,,602.13
PED-100249,2026-04-19 04:54:00,Cliente 65,Filial Paranaguá,Leve (VUC),1584.28,430.5,41.0,41.84302302121373,Entregue,,602.13
PED-100251,2026-05-26 14:48:00,Cliente 48,Filial Campo Largo,Leve (VUC),7494.72,833.7,34.9,33.23954717484573,Entregue,,2151.67
PED-100252,2026-01-11 20:25:00,Cliente 85,Filial Campo Largo,Leve (VUC),5067.74,413.8,18.2,21.91470945938633,Atrasado,Atraso no Carregamento,1640.33
PED-100253,2026-03-04 21:58:00,Cliente 43,Filial São Paulo,Médio,3106.88,306.4,34.3,36.39327362404855,Atrasado,Atraso no Carregamento,980.68
PED-100254,2026-01-27 16:12:00,Cliente 85,Filial Curitiba - HQ,Médio,2822.23,830.1,22.9,22.666856611681922,Entregue,,2433.18
PED-100255,2026-04-08 08:34:00,Cliente 19,Filial Campo Largo,Médio,7021.22,1163.8,8.1,8.651315218077036,Entregue,,1629.54
PED-100256,2026-05-09 20:47:00,Cliente 23,Filial Paranaguá,Pesado (Tratocaminhão),6600.6,896.9,20.7,19.992047592926625,Entregue,,365.7
PED-100257,2026-02-24 05:27:00,Cliente 115,Filial Paranaguá,Semipesado,3806.51,594.7,7.2,5.626819460593968,Entregue,,2772.12
PED-100258,2026-04-05 04:37:00,Cliente 50,Filial Paranaguá,Leve (VUC),2973.9,724.6,6.4,4.753627065896758,Entregue,,2349.61
PED-100259,2026-01-03 20:22:00,Cliente 43,Filial São Paulo,Médio,5473.25,179.3,2.1,1.0,Entregue,,1837.45
PED-100260,2026-02-22 04:09:00,Cliente 99,Filial Curitiba - HQ,Pesado (Tratocaminhão),2701.52,977.7,14.3,12.03995439489309,Entregue,,1423.11
PED-100261,2026-03-24 16:20:00,Cliente 104,Filial Curitiba - HQ,Leve (VUC),1335.82,729.1,16.6,15.2090661854353,Entregue,,2887.72
PED-100262,2026-03-19 08:45:00,Cliente 116,Filial Campo Largo,Leve (VUC),2671.07,1159.3,33.9,33.48740001497879,Entregue,,2370.06
PED-100263,2026-01-01 18:44:00,Cliente 51,Filial Curitiba - HQ,Médio,3540.07,1175.6,26.3,27.094738060555457,Entregue,,1697.98
PED-100264,2026-01-04 00:48:00,Cliente 106,Filial Paranaguá,Leve (VUC),2287.88,432.0,41.3,42.15652004989688,Entregue,,2028.83
PED-100265,2026-02-01 01:27:00,Cliente 112,Filial Paranaguá,Leve (VUC),2017.7,1186.4,9.3,12.432631046253265,Atrasado,Trânsito Intenso,986.1
PED-100266,2026-04-05 07:38:00,Cliente 72,Filial São Paulo,Leve (VUC),542.98,1148.6,13.5,11.356090268384248,Entregue,,748.0
PED-100267,2026-06-03 01:53:00,Cliente 139,Filial Paranaguá,Médio,4915.9,771.4,45.2,44.58051099220015,Entregue,,965.29
PED-100268,2026-04-28 02:58:00,Cliente 80,Filial Curitiba - HQ,Pesado (Tratocaminhão),4801.14,406.8,21.9,21.035195322894552,Entregue,,1020.78
PED-100269,2026-02-19 11:00:00,Cliente 49,Filial Paranaguá,Leve (VUC),1816.18,906.5,38.1,47.47381343887068,Atrasado,Trânsito Intenso,2271.27
PED-100270,2026-02-23 11:04:00,Cliente 47,Filial Campo Largo,Pesado (Tratocaminhão),0.0,332.8,24.1,,Cancelado,Erro de Carga,592.17
PED-100271,2026-02-26 16:47:00,Cliente 72,Filial São Paulo,Leve (VUC),3367.0,759.5,23.1,23.194118703914864,Entregue,,2377.24
PED-100272,2026-02-16 22:14:00,Cliente 7,Filial São Paulo,Médio,678.36,39.3,8.0,6.936420196007441,Entregue,,1665.51
PED-100273,2026-03-26 13:01:00,Cliente 66,Filial Curitiba - HQ,Pesado (Tratocaminhão),2038.4,758.0,41.0,38.73158359868492,Entregue,,1276.8
PED-100274,2026-03-16 18:38:00,Cliente 77,Filial Paranaguá,Médio,5344.47,1142.4,4.7,12.45664970384194,Atrasado,Problema Mecânico,1041.11
PED-100275,2026-02-07 17:33:00,Cliente 62,Filial Paranaguá,Semipesado,1911.34,289.8,15.6,16.53825004775041,Entregue,,1636.96
PED-100276,2026-03-23 14:26:00,Cliente 38,Filial Curitiba - HQ,Leve (VUC),0.0,936.0,32.7,,Cancelado,Cancelado pelo Cliente,1089.05
PED-100277,2026-02-21 05:32:00,Cliente 125,Filial Curitiba - HQ,Semipesado,4823.94,359.2,24.8,22.78362539138171,Entregue,,1402.47
PED-100278,2026-03-20 22:41:00,Cliente 84,Filial Campo Largo,Semipesado,4128.48,852.3,42.4,47.6090994591023,Atrasado,Atraso no Carregamento,2269.24
PED-100279,2026-02-20 16:04:00,Cliente 29,Filial Curitiba - HQ,Semipesado,5828.86,843.0,2.8,8.149523677674551,Atrasado,Clima Adverso,1952.8
PED-100280,2026-01-29 03:09:00,Cliente 114,Filial Paranaguá,Leve (VUC),5908.42,229.8,31.5,32.082879668563926,Entregue,,2294.35
PED-100281,2026-05-25 09:16:00,Cliente 79,Filial Campo Largo,Médio,7219.55,720.6,23.4,24.034144879560188,Entregue,,2196.33
PED-100282,2026-03-25 23:04:00,Cliente 23,Filial São Paulo,Semipesado,899.12,1032.4,8.3,20.154957188221395,Atrasado,Trânsito Intenso,2482.2
PED-100283,2026-02-03 05:52:00,Cliente 106,Filial Paranaguá,Pesado (Tratocaminhão),772.93,465.2,35.9,41.14410235023803,Atrasado,Atraso no Carregamento,764.73
PED-100284,2026-05-06 10:42:00,Cliente 131,Filial São Paulo,Leve (VUC),0.0,855.2,20.3,,Cancelado,Erro de Carga,2986.34
PED-100285,2026-04-25 14:56:00,Cliente 101,Filial São Paulo,Médio,5013.94,812.6,26.0,26.74595673564714,Entregue,,1532.16
PED-100286,2026-05-31 22:15:00,Cliente 8,Filial São Paulo,Médio,5507.59,316.4,46.5,44.51395626804406,Entregue,,2211.05
PED-100287,2026-04-05 10:53:00,Cliente 86,Filial Paranaguá,Semipesado,1175.37,1103.2,23.9,23.221940216580418,Entregue,,2097.7
PED-100288,2026-05-24 07:03:00,Cliente 117,Filial São Paulo,Leve (VUC),988.69,680.6,39.7,44.4467400344503,Atrasado,Trânsito Intenso,1785.22
PED-100289,2026-04-14 03:55:00,Cliente 29,Filial Paranaguá,Semipesado,1621.78,432.8,37.2,36.646896081175676,Entregue,,2988.29
PED-100290,2026-01-25 02:31:00,Cliente 2,Filial São Paulo,Pesado (Tratocaminhão),3490.37,205.6,32.1,32.870895076608825,Entregue,,808.48
PED-100291,2026-06-04 17:57:00,Cliente 113,Filial Curitiba - HQ,Médio,1271.23,573.4,43.2,41.31404291180886,Entregue,,1380.84
PED-100292,2026-02-20 18:20:00,Cliente 65,Filial Curitiba - HQ,Médio,3624.34,878.8,12.8,12.38845403723848,Entregue,,557.65
PED-100293,2026-01-05 17:27:00,Cliente 108,Filial Paranaguá,Leve (VUC),4430.75,752.1,39.6,40.31773520891056,Entregue,,709.14
PED-100294,2026-03-02 21:20:00,Cliente 20,Filial São Paulo,Médio,502.33,875.2,18.8,17.350843651014493,Entregue,,2196.3
PED-100295,2026-03-11 00:04:00,Cliente 37,Filial São Paulo,Leve (VUC),1299.72,952.2,39.2,38.90797251802463,Entregue,,213.56
PED-100296,2026-01-12 13:33:00,Cliente 72,Filial São Paulo,Semipesado,3126.37,534.8,24.2,23.84617396675788,Entregue,,2691.5
PED-100297,2026-03-19 12:26:00,Cliente 27,Filial Curitiba - HQ,Pesado (Tratocaminhão),873.31,629.0,41.3,40.38331947700843,Entregue,,1972.92
PED-100298,2026-03-14 14:56:00,Cliente 123,Filial São Paulo,Leve (VUC),1434.7,1183.8,43.1,41.230100930686184,Entregue,,1434.53
PED-100299,2026-02-25 10:47:00,Cliente 134,Filial São Paulo,Semipesado,2122.57,1162.0,29.1,28.994678089454826,Entregue,,1127.81
PED-100300,2026-03-02 16:25:00,Cliente 45,Filial Paranaguá,Pesado (Tratocaminhão),3507.21,503.6,24.9,25.576216336884393,Entregue,,553.57
PED-100301,2026-02-05 00:07:00,Cliente 83,Filial São Paulo,Médio,5503.86,825.4,37.8,37.10229711424197,Entregue,,2780.38
PED-100302,2026-04-23 02:51:00,Cliente 146,Filial Curitiba - HQ,Pesado (Tratocaminhão),1428.82,328.4,13.5,14.280298307534423,Entregue,,2194.5
PED-100303,2026-02-16 23:21:00,Cliente 120,Filial São Paulo,Pesado (Tratocaminhão),5665.71,191.7,1.7,1.0,Entregue,,1141.9
PED-100304,2026-01-14 22:13:00,Cliente 65,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,924.4,20.1,,Cancelado,Avarias no Veículo,398.62
PED-100305,2026-05-10 12:25:00,Cliente 25,Filial Curitiba - HQ,Médio,5060.35,529.1,24.9,33.487588076481316,Atrasado,Clima Adverso,1111.91
PED-100306,2026-01-14 23:50:00,Cliente 27,Filial Campo Largo,Leve (VUC),806.08,220.7,15.0,14.086169028827477,Entregue,,716.98
PED-100307,2026-01-07 02:46:00,Cliente 135,Filial Curitiba - HQ,Leve (VUC),3584.58,913.0,19.0,17.490109347320093,Entregue,,2401.57
PED-100308,2026-05-31 13:42:00,Cliente 106,Filial Campo Largo,Pesado (Tratocaminhão),5120.46,1099.1,7.3,8.077503692459763,Entregue,,2214.88
PED-100309,2026-01-18 05:34:00,Cliente 44,Filial Campo Largo,Semipesado,7349.59,1120.6,14.0,17.272980743186956,Atrasado,Trânsito Intenso,1594.85
PED-100310,2026-04-25 14:24:00,Cliente 107,Filial São Paulo,Semipesado,7162.66,719.6,12.3,12.910613287487422,Entregue,,2680.36
PED-100311,2026-04-29 04:27:00,Cliente 36,Filial Campo Largo,Pesado (Tratocaminhão),3269.92,580.8,15.1,12.517123769414258,Entregue,,705.91
PED-100312,2026-02-08 16:38:00,Cliente 147,Filial Paranaguá,Pesado (Tratocaminhão),4811.52,178.8,15.1,12.559518018681969,Entregue,,1465.5
PED-100313,2026-03-27 11:24:00,Cliente 6,Filial Curitiba - HQ,Semipesado,6735.71,953.4,27.3,25.83905498572722,Entregue,,2189.74
PED-100314,2026-05-25 12:19:00,Cliente 9,Filial Paranaguá,Pesado (Tratocaminhão),6317.32,1134.9,12.8,13.5523185325079,Entregue,,389.85
PED-100315,2026-01-25 03:09:00,Cliente 13,Filial Campo Largo,Pesado (Tratocaminhão),3855.95,1068.5,45.2,42.983997037112935,Entregue,,1243.5
PED-100316,2026-03-08 08:44:00,Cliente 41,Filial São Paulo,Leve (VUC),2328.69,904.6,25.0,25.75284566504702,Entregue,,1800.66
PED-100317,2026-05-26 14:35:00,Cliente 128,Filial Curitiba - HQ,Leve (VUC),1459.7,15.4,7.1,7.674315104947473,Entregue,,1227.05
PED-100318,2026-04-21 21:33:00,Cliente 66,Filial Paranaguá,Pesado (Tratocaminhão),0.0,495.2,14.1,,Cancelado,Cancelado pelo Cliente,1544.56
PED-100319,2026-04-21 07:39:00,Cliente 85,Filial São Paulo,Pesado (Tratocaminhão),5559.92,498.7,35.3,33.31076059247641,Entregue,,1902.73
PED-100320,2026-04-23 11:18:00,Cliente 24,Filial Campo Largo,Médio,7288.39,1074.3,1.6,10.965097653410504,Atrasado,Endereço Não Encontrado,1231.49
PED-100321,2026-02-11 08:36:00,Cliente 44,Filial São Paulo,Leve (VUC),0.0,88.1,45.1,,Cancelado,Avarias no Veículo,496.84
PED-100322,2026-01-06 19:25:00,Cliente 106,Filial Paranaguá,Pesado (Tratocaminhão),0.0,642.2,21.9,,Cancelado,Erro de Carga,590.44
PED-100323,2026-03-05 01:58:00,Cliente 98,Filial São Paulo,Médio,5538.45,172.0,25.5,22.705883358138347,Entregue,,1675.61
PED-100324,2026-02-28 12:05:00,Cliente 60,Filial Paranaguá,Médio,0.0,798.1,47.5,,Cancelado,Avarias no Veículo,689.27
PED-100325,2026-05-01 00:52:00,Cliente 9,Filial São Paulo,Médio,5284.31,952.8,24.7,24.247275096192286,Entregue,,2691.53
PED-100326,2026-05-30 20:05:00,Cliente 130,Filial Curitiba - HQ,Médio,5160.64,773.9,45.5,45.62560248755396,Entregue,,2535.72
PED-100327,2026-03-11 22:47:00,Cliente 56,Filial São Paulo,Leve (VUC),2407.01,955.6,44.0,50.869913566233755,Atrasado,Problema Mecânico,1177.29
PED-100328,2026-01-04 10:29:00,Cliente 22,Filial Curitiba - HQ,Médio,0.0,732.9,45.2,,Cancelado,Avarias no Veículo,2526.76
PED-100329,2026-04-05 23:54:00,Cliente 81,Filial Paranaguá,Leve (VUC),1227.56,235.9,39.2,38.38484645341368,Entregue,,1692.93
PED-100330,2026-05-17 22:02:00,Cliente 100,Filial Curitiba - HQ,Médio,853.78,465.4,14.9,12.785553014332164,Entregue,,645.34
PED-100331,2026-01-31 07:36:00,Cliente 13,Filial São Paulo,Médio,6509.16,1148.7,17.3,15.890186130579558,Entregue,,1919.79
PED-100332,2026-02-05 23:30:00,Cliente 71,Filial Curitiba - HQ,Semipesado,848.95,352.9,18.2,18.081796335899107,Entregue,,2102.46
PED-100333,2026-01-06 01:19:00,Cliente 16,Filial Paranaguá,Leve (VUC),1121.19,84.8,47.0,46.37282114535854,Entregue,,434.9
PED-100334,2026-03-16 03:14:00,Cliente 45,Filial São Paulo,Semipesado,2171.96,467.9,18.0,29.542988498767066,Atrasado,Problema Mecânico,1080.47
PED-100335,2026-05-14 21:48:00,Cliente 65,Filial Curitiba - HQ,Semipesado,6713.61,445.9,6.1,3.252450647232849,Entregue,,215.08
PED-100336,2026-04-04 23:37:00,Cliente 139,Filial Curitiba - HQ,Médio,2830.58,569.7,37.6,35.69150062366152,Entregue,,1086.0
PED-100337,2026-03-03 01:14:00,Cliente 70,Filial Campo Largo,Leve (VUC),1842.6,676.8,18.2,29.953438080175584,Atrasado,Problema Mecânico,1139.25
PED-100338,2026-05-16 18:44:00,Cliente 148,Filial Curitiba - HQ,Pesado (Tratocaminhão),5508.89,1191.0,30.2,31.06276484695826,Entregue,,1964.58
PED-100339,2026-02-13 04:05:00,Cliente 99,Filial Campo Largo,Médio,2733.49,909.9,44.4,46.82547369479614,Atrasado,Trânsito Intenso,757.32
PED-100340,2026-06-03 21:03:00,Cliente 101,Filial Paranaguá,Leve (VUC),2833.57,52.7,28.0,25.972303373350332,Entregue,,284.25
